sku,produto,quantidade_vendida,primeiro_nome,sobrenome,data,loja,preco_unitario,faturamento,dia,mes_num,mes,ano,semana,nome_completo
HL2714,Tablet,2,Julia,Figueiredo,2018-04-01,Rio de Janeiro,1600.0,3200.0,1,4,Abr,2018,Dom,Julia Figueiredo
HL1918,iPhone,4,Mateus,Polastri,2018-08-09,Rio de Janeiro,5300.0,21200.0,9,8,Ago,2018,Qui,Mateus Polastri
HL8851,Notebook,4,Jeferson,Costa,2018-03-23,Rio de Janeiro,3500.0,14000.0,23,3,Mar,2018,Sex,Jeferson Costa
HL1918,iPhone,2,Luã,Sá,2018-02-05,Rio de Janeiro,5300.0,10600.0,5,2,Fev,2018,Seg,Luã Sá
HL1918,iPhone,1,Daniel,Monteiro,2018-06-17,Rio de Janeiro,5300.0,5300.0,17,6,Jun,2018,Dom,Daniel Monteiro
HL1148,Câmera,2,David,Assumpção,2018-08-23,Rio de Janeiro,2100.0,4200.0,23,8,Ago,2018,Qui,David Assumpção
HL1918,iPhone,2,Natalia,Andrade,2018-10-05,Rio de Janeiro,5300.0,10600.0,5,10,Out,2018,Sex,Natalia Andrade
HL4379,Televisão,2,Gabrielle,Porto,2018-03-18,Rio de Janeiro,2500.0,5000.0,18,3,Mar,2018,Dom,Gabrielle Porto
HL4379,Televisão,4,Eduardo,Lopes,2018-01-09,Rio de Janeiro,2500.0,10000.0,9,1,Jan,2018,Ter,Eduardo Lopes
HL1148,Câmera,1,Barbara,Procaci,2018-06-04,Rio de Janeiro,2100.0,2100.0,4,6,Jun,2018,Seg,Barbara Procaci
HL1918,iPhone,4,Pedro,Ronfini,2018-12-29,Rio de Janeiro,5300.0,21200.0,29,12,Dez,2018,Sáb,Pedro Ronfini
HL8851,Notebook,1,Ana,Fioretti,2018-10-11,Rio de Janeiro,3500.0,3500.0,11,10,Out,2018,Qui,Ana Fioretti
HL1148,Câmera,4,Brenno,Miranda,2018-11-29,Rio de Janeiro,2100.0,8400.0,29,11,Nov,2018,Qui,Brenno Miranda
HL1918,iPhone,2,Diego,Mello,2018-12-06,Rio de Janeiro,5300.0,10600.0,6,12,Dez,2018,Qui,Diego Mello
HL1918,iPhone,3,Roberta,Pimenta,2018-12-08,Rio de Janeiro,5300.0,15900.0,8,12,Dez,2018,Sáb,Roberta Pimenta
HL1148,Câmera,4,Carolina,Abrahão,2018-06-26,Rio de Janeiro,2100.0,8400.0,26,6,Jun,2018,Ter,Carolina Abrahão
HL1918,iPhone,2,Gabriel,Silva,2018-07-21,Rio de Janeiro,5300.0,10600.0,21,7,Jul,2018,Sáb,Gabriel Silva
HL1918,iPhone,5,Cláudio,Aragão,2018-09-03,Rio de Janeiro,5300.0,26500.0,3,9,Set,2018,Seg,Cláudio Aragão
HL4379,Televisão,5,Anna,Silva,2018-03-31,Rio de Janeiro,2500.0,12500.0,31,3,Mar,2018,Sáb,Anna Silva
HL4379,Televisão,5,Caio,Vianna,2018-09-11,Rio de Janeiro,2500.0,12500.0,11,9,Set,2018,Ter,Caio Vianna
HL1918,iPhone,4,Gabriela,Mello,2018-04-12,Rio de Janeiro,5300.0,21200.0,12,4,Abr,2018,Qui,Gabriela Mello
HL9962,Android,5,Luíza,Melo,2018-11-07,Rio de Janeiro,3400.0,17000.0,7,11,Nov,2018,Qua,Luíza Melo
HL1918,iPhone,1,Guilherme,Lima,2018-09-25,Rio de Janeiro,5300.0,5300.0,25,9,Set,2018,Ter,Guilherme Lima
HL9962,Android,4,Carlos,Assis,2018-08-22,Rio de Janeiro,3400.0,13600.0,22,8,Ago,2018,Qua,Carlos Assis
HL1918,iPhone,4,Pedro,Ferrari,2018-03-19,Rio de Janeiro,5300.0,21200.0,19,3,Mar,2018,Seg,Pedro Ferrari
HL9962,Android,4,Marina,Marins,2018-06-26,Rio de Janeiro,3400.0,13600.0,26,6,Jun,2018,Ter,Marina Marins
HL1918,iPhone,4,Milena,Alcoforado,2018-03-27,Rio de Janeiro,5300.0,21200.0,27,3,Mar,2018,Ter,Milena Alcoforado
HL2714,Tablet,3,Daniel,Valente,2018-02-08,Rio de Janeiro,1600.0,4800.0,8,2,Fev,2018,Qui,Daniel Valente
HL1918,iPhone,1,Thales,Gouvêa,2018-05-20,Rio de Janeiro,5300.0,5300.0,20,5,Mai,2018,Dom,Thales Gouvêa
HL2714,Tablet,4,Raissa,Maia,2018-02-22,Rio de Janeiro,1600.0,6400.0,22,2,Fev,2018,Qui,Raissa Maia
HL1148,Câmera,4,Thales,Santos,2018-08-24,Rio de Janeiro,2100.0,8400.0,24,8,Ago,2018,Sex,Thales Santos
HL1918,iPhone,5,Pedro,Ferrari,2018-06-14,Rio de Janeiro,5300.0,26500.0,14,6,Jun,2018,Qui,Pedro Ferrari
HL1148,Câmera,3,Bárbara,Cavalcante,2018-01-29,Rio de Janeiro,2100.0,6300.0,29,1,Jan,2018,Seg,Bárbara Cavalcante
HL7348,SmartWatch,1,Júlia,Almeida,2018-10-28,Rio de Janeiro,1400.0,1400.0,28,10,Out,2018,Dom,Júlia Almeida
HL1148,Câmera,5,Gabriel,Puntel,2018-03-27,Rio de Janeiro,2100.0,10500.0,27,3,Mar,2018,Ter,Gabriel Puntel
HL1918,iPhone,2,Debora,Silva,2018-05-04,Rio de Janeiro,5300.0,10600.0,4,5,Mai,2018,Sex,Debora Silva
HL4379,Televisão,2,Marcela,Johnson,2018-04-23,Rio de Janeiro,2500.0,5000.0,23,4,Abr,2018,Seg,Marcela Johnson
HL4379,Televisão,2,Raíza,Lopes,2018-09-29,Rio de Janeiro,2500.0,5000.0,29,9,Set,2018,Sáb,Raíza Lopes
HL1918,iPhone,2,Victor,Gomes,2018-06-30,Rio de Janeiro,5300.0,10600.0,30,6,Jun,2018,Sáb,Victor Gomes
HL1918,iPhone,1,Helena,Chafin,2018-04-05,Rio de Janeiro,5300.0,5300.0,5,4,Abr,2018,Qui,Helena Chafin
HL7348,SmartWatch,2,Isaac,Santos,2018-04-13,Rio de Janeiro,1400.0,2800.0,13,4,Abr,2018,Sex,Isaac Santos
HL1918,iPhone,4,Alberto,Silveira,2018-02-05,Rio de Janeiro,5300.0,21200.0,5,2,Fev,2018,Seg,Alberto Silveira
HL1918,iPhone,2,Alexandre,Dantas,2018-12-09,Rio de Janeiro,5300.0,10600.0,9,12,Dez,2018,Dom,Alexandre Dantas
HL1918,iPhone,4,Gabriella,Lopes,2018-08-23,Rio de Janeiro,5300.0,21200.0,23,8,Ago,2018,Qui,Gabriella Lopes
HL2714,Tablet,3,Victor,Franco,2018-11-04,Rio de Janeiro,1600.0,4800.0,4,11,Nov,2018,Dom,Victor Franco
HL1148,Câmera,3,Henrique,Silva,2018-03-15,Rio de Janeiro,2100.0,6300.0,15,3,Mar,2018,Qui,Henrique Silva
HL2714,Tablet,3,Anderson,Cavalcanti,2018-06-08,Rio de Janeiro,1600.0,4800.0,8,6,Jun,2018,Sex,Anderson Cavalcanti
HL2714,Tablet,4,Mateus,Duque,2018-11-16,Rio de Janeiro,1600.0,6400.0,16,11,Nov,2018,Sex,Mateus Duque
HL1148,Câmera,3,Fabio,Ramos,2018-10-08,Rio de Janeiro,2100.0,6300.0,8,10,Out,2018,Seg,Fabio Ramos
HL9962,Android,3,Bruno,Salomão,2018-05-21,Rio de Janeiro,3400.0,10200.0,21,5,Mai,2018,Seg,Bruno Salomão
HL7348,SmartWatch,3,Brenno,Santos,2018-06-01,Rio de Janeiro,1400.0,4200.0,1,6,Jun,2018,Sex,Brenno Santos
HL1148,Câmera,3,Felipe,Cavalcanti,2018-06-25,Rio de Janeiro,2100.0,6300.0,25,6,Jun,2018,Seg,Felipe Cavalcanti
HL4379,Televisão,1,Yasmim,Bittencourt,2018-01-11,Rio de Janeiro,2500.0,2500.0,11,1,Jan,2018,Qui,Yasmim Bittencourt
HL4379,Televisão,5,Patrícia,Amaral,2018-12-31,Rio de Janeiro,2500.0,12500.0,31,12,Dez,2018,Seg,Patrícia Amaral
HL9962,Android,3,Arthur,Souza,2018-06-15,Rio de Janeiro,3400.0,10200.0,15,6,Jun,2018,Sex,Arthur Souza
HL1918,iPhone,5,João,Araujo,2018-09-08,Rio de Janeiro,5300.0,26500.0,8,9,Set,2018,Sáb,João Araujo
HL1918,iPhone,1,Raíssa,Nimer,2018-11-18,Rio de Janeiro,5300.0,5300.0,18,11,Nov,2018,Dom,Raíssa Nimer
HL4379,Televisão,5,Jeferson,Sone,2018-02-05,Rio de Janeiro,2500.0,12500.0,5,2,Fev,2018,Seg,Jeferson Sone
HL1918,iPhone,1,Renan,Nascimento,2018-01-07,Rio de Janeiro,5300.0,5300.0,7,1,Jan,2018,Dom,Renan Nascimento
HL8851,Notebook,5,Jonatas,Essaber,2018-05-08,Rio de Janeiro,3500.0,17500.0,8,5,Mai,2018,Ter,Jonatas Essaber
HL1918,iPhone,3,Pedro,Pereira,2018-07-15,Rio de Janeiro,5300.0,15900.0,15,7,Jul,2018,Dom,Pedro Pereira
HL7348,SmartWatch,5,Gabriel,Puntel,2018-11-12,Rio de Janeiro,1400.0,7000.0,12,11,Nov,2018,Seg,Gabriel Puntel
HL9962,Android,4,Anna,Figueiredo,2018-04-17,Rio de Janeiro,3400.0,13600.0,17,4,Abr,2018,Ter,Anna Figueiredo
HL1918,iPhone,5,Gabrielle,Costa,2018-02-22,Rio de Janeiro,5300.0,26500.0,22,2,Fev,2018,Qui,Gabrielle Costa
HL4379,Televisão,4,Thales,Fanara,2018-11-18,Rio de Janeiro,2500.0,10000.0,18,11,Nov,2018,Dom,Thales Fanara
HL9962,Android,2,Mayara,Soares,2018-12-24,Rio de Janeiro,3400.0,6800.0,24,12,Dez,2018,Seg,Mayara Soares
HL2714,Tablet,4,Izabel,Miura,2018-06-27,Rio de Janeiro,1600.0,6400.0,27,6,Jun,2018,Qua,Izabel Miura
HL8851,Notebook,1,Fabio,Sepúlveda,2018-12-16,Rio de Janeiro,3500.0,3500.0,16,12,Dez,2018,Dom,Fabio Sepúlveda
HL9962,Android,1,Lucas,Rocha,2018-09-06,Rio de Janeiro,3400.0,3400.0,6,9,Set,2018,Qui,Lucas Rocha
HL8851,Notebook,5,Letícia,Leal,2018-12-27,Rio de Janeiro,3500.0,17500.0,27,12,Dez,2018,Qui,Letícia Leal
HL7348,SmartWatch,3,Thiago,Veloso,2018-07-11,Rio de Janeiro,1400.0,4200.0,11,7,Jul,2018,Qua,Thiago Veloso
HL1148,Câmera,2,Katharina,Barros,2018-06-22,Rio de Janeiro,2100.0,4200.0,22,6,Jun,2018,Sex,Katharina Barros
HL7348,SmartWatch,5,Carlos,Galvão,2018-12-22,Rio de Janeiro,1400.0,7000.0,22,12,Dez,2018,Sáb,Carlos Galvão
HL8851,Notebook,1,Ana,Júnior,2018-01-18,Rio de Janeiro,3500.0,3500.0,18,1,Jan,2018,Qui,Ana Júnior
HL2714,Tablet,3,Carolina,Carneiro,2018-04-01,Rio de Janeiro,1600.0,4800.0,1,4,Abr,2018,Dom,Carolina Carneiro
HL1918,iPhone,4,Luiz,Almeida,2018-11-20,Rio de Janeiro,5300.0,21200.0,20,11,Nov,2018,Ter,Luiz Almeida
HL8851,Notebook,4,Rafaela,Gonçalves,2018-04-01,Rio de Janeiro,3500.0,14000.0,1,4,Abr,2018,Dom,Rafaela Gonçalves
HL9962,Android,5,Mariana,Rotava,2018-11-07,Rio de Janeiro,3400.0,17000.0,7,11,Nov,2018,Qua,Mariana Rotava
HL1918,iPhone,2,Ana,Gomes,2018-08-19,Rio de Janeiro,5300.0,10600.0,19,8,Ago,2018,Dom,Ana Gomes
HL1918,iPhone,5,Jônatas,Tanaka,2018-12-20,Rio de Janeiro,5300.0,26500.0,20,12,Dez,2018,Qui,Jônatas Tanaka
HL4379,Televisão,4,Bernardo,Soares,2018-02-20,Rio de Janeiro,2500.0,10000.0,20,2,Fev,2018,Ter,Bernardo Soares
HL7348,SmartWatch,1,Itai,Puntel,2018-08-10,Rio de Janeiro,1400.0,1400.0,10,8,Ago,2018,Sex,Itai Puntel
HL4379,Televisão,3,Matheus,Ramos,2018-09-24,Rio de Janeiro,2500.0,7500.0,24,9,Set,2018,Seg,Matheus Ramos
HL4379,Televisão,3,Matheus,Delgado,2018-08-19,Rio de Janeiro,2500.0,7500.0,19,8,Ago,2018,Dom,Matheus Delgado
HL9962,Android,4,Ana,Júnior,2018-06-10,Rio de Janeiro,3400.0,13600.0,10,6,Jun,2018,Dom,Ana Júnior
HL2714,Tablet,1,Gustavo,Guimarães,2018-10-04,Rio de Janeiro,1600.0,1600.0,4,10,Out,2018,Qui,Gustavo Guimarães
HL2714,Tablet,3,Luana,Santana,2018-10-23,Rio de Janeiro,1600.0,4800.0,23,10,Out,2018,Ter,Luana Santana
HL7348,SmartWatch,1,Katharina,Barros,2018-06-17,Rio de Janeiro,1400.0,1400.0,17,6,Jun,2018,Dom,Katharina Barros
HL7348,SmartWatch,3,Milena,Alcoforado,2018-09-06,Rio de Janeiro,1400.0,4200.0,6,9,Set,2018,Qui,Milena Alcoforado
HL2714,Tablet,2,Bianca,Ferezin,2018-01-25,Rio de Janeiro,1600.0,3200.0,25,1,Jan,2018,Qui,Bianca Ferezin
HL1918,iPhone,2,Luísa,Fonseca,2018-01-08,Rio de Janeiro,5300.0,10600.0,8,1,Jan,2018,Seg,Luísa Fonseca
HL4379,Televisão,1,Carolina,Siqueira,2018-06-10,Rio de Janeiro,2500.0,2500.0,10,6,Jun,2018,Dom,Carolina Siqueira
HL8851,Notebook,5,Bernardo,Nauenberg,2018-10-09,Rio de Janeiro,3500.0,17500.0,9,10,Out,2018,Ter,Bernardo Nauenberg
HL4379,Televisão,5,Natali,Rangel,2018-04-06,Rio de Janeiro,2500.0,12500.0,6,4,Abr,2018,Sex,Natali Rangel
HL9962,Android,3,Alberto,Silveira,2018-06-17,Rio de Janeiro,3400.0,10200.0,17,6,Jun,2018,Dom,Alberto Silveira
HL1918,iPhone,3,Victoria,Tavares,2018-08-24,Rio de Janeiro,5300.0,15900.0,24,8,Ago,2018,Sex,Victoria Tavares
HL8851,Notebook,1,Fabio,Boccaletti,2018-08-16,Rio de Janeiro,3500.0,3500.0,16,8,Ago,2018,Qui,Fabio Boccaletti
HL8851,Notebook,3,Matheus,Silva,2018-10-28,Rio de Janeiro,3500.0,10500.0,28,10,Out,2018,Dom,Matheus Silva
HL9962,Android,4,Juan,Barbosa,2018-01-12,Rio de Janeiro,3400.0,13600.0,12,1,Jan,2018,Sex,Juan Barbosa
HL1148,Câmera,5,Marcos,Nucci,2018-08-04,Rio de Janeiro,2100.0,10500.0,4,8,Ago,2018,Sáb,Marcos Nucci
HL1148,Câmera,4,Diego,Mello,2018-05-23,Rio de Janeiro,2100.0,8400.0,23,5,Mai,2018,Qua,Diego Mello
HL4379,Televisão,3,Carlos,Galvão,2018-02-17,Rio de Janeiro,2500.0,7500.0,17,2,Fev,2018,Sáb,Carlos Galvão
HL1918,iPhone,2,Victor,Corrêa,2018-08-06,Rio de Janeiro,5300.0,10600.0,6,8,Ago,2018,Seg,Victor Corrêa
HL2714,Tablet,3,Juliana,Barreira,2018-11-19,Rio de Janeiro,1600.0,4800.0,19,11,Nov,2018,Seg,Juliana Barreira
HL1918,iPhone,2,Rachel,Silva,2018-03-01,Rio de Janeiro,5300.0,10600.0,1,3,Mar,2018,Qui,Rachel Silva
HL1918,iPhone,5,Thiago,Veiga,2018-11-06,Rio de Janeiro,5300.0,26500.0,6,11,Nov,2018,Ter,Thiago Veiga
HL1918,iPhone,2,Milena,Alcoforado,2018-09-04,Rio de Janeiro,5300.0,10600.0,4,9,Set,2018,Ter,Milena Alcoforado
HL1918,iPhone,2,Mariane,Ferreira,2018-01-03,Rio de Janeiro,5300.0,10600.0,3,1,Jan,2018,Qua,Mariane Ferreira
HL2714,Tablet,2,Juliana,Correa,2018-08-31,Rio de Janeiro,1600.0,3200.0,31,8,Ago,2018,Sex,Juliana Correa
HL1918,iPhone,4,Luiz,Freire,2018-01-11,Rio de Janeiro,5300.0,21200.0,11,1,Jan,2018,Qui,Luiz Freire
HL8851,Notebook,3,Gabrielle,Porto,2018-08-18,Rio de Janeiro,3500.0,10500.0,18,8,Ago,2018,Sáb,Gabrielle Porto
HL1148,Câmera,1,Diego,Barros,2018-09-10,Rio de Janeiro,2100.0,2100.0,10,9,Set,2018,Seg,Diego Barros
HL4379,Televisão,2,Marina,Aragão,2018-02-08,Rio de Janeiro,2500.0,5000.0,8,2,Fev,2018,Qui,Marina Aragão
HL8851,Notebook,3,Priscila,Garcia,2018-04-09,Rio de Janeiro,3500.0,10500.0,9,4,Abr,2018,Seg,Priscila Garcia
HL4379,Televisão,5,Rilson,Dias,2018-12-22,Rio de Janeiro,2500.0,12500.0,22,12,Dez,2018,Sáb,Rilson Dias
HL1918,iPhone,5,Julia,Leite,2018-09-08,Rio de Janeiro,5300.0,26500.0,8,9,Set,2018,Sáb,Julia Leite
HL4379,Televisão,4,Leandro,Melo,2018-01-27,Rio de Janeiro,2500.0,10000.0,27,1,Jan,2018,Sáb,Leandro Melo
HL2714,Tablet,5,Renan,Firmino,2018-04-11,Rio de Janeiro,1600.0,8000.0,11,4,Abr,2018,Qua,Renan Firmino
HL2714,Tablet,5,Nina,Magalhães,2018-05-07,Rio de Janeiro,1600.0,8000.0,7,5,Mai,2018,Seg,Nina Magalhães
HL1918,iPhone,3,Bruno,Mota,2018-04-14,Rio de Janeiro,5300.0,15900.0,14,4,Abr,2018,Sáb,Bruno Mota
HL7348,SmartWatch,1,Diego,Rodrigues,2018-07-17,Rio de Janeiro,1400.0,1400.0,17,7,Jul,2018,Ter,Diego Rodrigues
HL1148,Câmera,1,Gabrielle,Costa,2018-07-26,Rio de Janeiro,2100.0,2100.0,26,7,Jul,2018,Qui,Gabrielle Costa
HL9962,Android,1,Marcela,Medeiros,2018-03-26,Rio de Janeiro,3400.0,3400.0,26,3,Mar,2018,Seg,Marcela Medeiros
HL8851,Notebook,1,Pedro,Bitencourt,2018-10-05,Rio de Janeiro,3500.0,3500.0,5,10,Out,2018,Sex,Pedro Bitencourt
HL1148,Câmera,4,Victor,Soares,2018-12-07,Rio de Janeiro,2100.0,8400.0,7,12,Dez,2018,Sex,Victor Soares
HL4379,Televisão,3,Jessica,Cordovil,2018-10-24,Rio de Janeiro,2500.0,7500.0,24,10,Out,2018,Qua,Jessica Cordovil
HL8851,Notebook,1,Thiago,Veiga,2018-03-10,Rio de Janeiro,3500.0,3500.0,10,3,Mar,2018,Sáb,Thiago Veiga
HL1148,Câmera,4,Thiago,Veiga,2018-08-22,Rio de Janeiro,2100.0,8400.0,22,8,Ago,2018,Qua,Thiago Veiga
HL8851,Notebook,2,Livia,Corrêa,2018-04-07,Rio de Janeiro,3500.0,7000.0,7,4,Abr,2018,Sáb,Livia Corrêa
HL4379,Televisão,3,Clara,Bruno,2018-10-27,Rio de Janeiro,2500.0,7500.0,27,10,Out,2018,Sáb,Clara Bruno
HL8851,Notebook,3,Luana,Santos,2018-10-19,Rio de Janeiro,3500.0,10500.0,19,10,Out,2018,Sex,Luana Santos
HL2714,Tablet,1,Maria,Mello,2018-01-03,Rio de Janeiro,1600.0,1600.0,3,1,Jan,2018,Qua,Maria Mello
HL8851,Notebook,2,Glenda,Santos,2018-02-04,Rio de Janeiro,3500.0,7000.0,4,2,Fev,2018,Dom,Glenda Santos
HL1918,iPhone,1,Guilherme,Merotto,2018-02-15,Rio de Janeiro,5300.0,5300.0,15,2,Fev,2018,Qui,Guilherme Merotto
HL4379,Televisão,3,Bruno,Temporal,2018-12-28,Rio de Janeiro,2500.0,7500.0,28,12,Dez,2018,Sex,Bruno Temporal
HL7348,SmartWatch,1,Andre,Sampaio,2018-02-27,Rio de Janeiro,1400.0,1400.0,27,2,Fev,2018,Ter,Andre Sampaio
HL7348,SmartWatch,2,Carolina,Motta,2018-07-29,Rio de Janeiro,1400.0,2800.0,29,7,Jul,2018,Dom,Carolina Motta
HL8851,Notebook,2,Carlos,Azevedo,2018-05-24,Rio de Janeiro,3500.0,7000.0,24,5,Mai,2018,Qui,Carlos Azevedo
HL4379,Televisão,3,Wilson,Brandão,2018-02-21,Rio de Janeiro,2500.0,7500.0,21,2,Fev,2018,Qua,Wilson Brandão
HL9962,Android,4,Rafael,Portela,2018-08-30,Rio de Janeiro,3400.0,13600.0,30,8,Ago,2018,Qui,Rafael Portela
HL4379,Televisão,3,Gustavo,Erthal,2018-06-03,Rio de Janeiro,2500.0,7500.0,3,6,Jun,2018,Dom,Gustavo Erthal
HL4379,Televisão,1,Ulisses,Arruda,2018-09-25,Rio de Janeiro,2500.0,2500.0,25,9,Set,2018,Ter,Ulisses Arruda
HL4379,Televisão,4,Izabel,Lopes,2018-03-10,Rio de Janeiro,2500.0,10000.0,10,3,Mar,2018,Sáb,Izabel Lopes
HL9962,Android,1,Natali,Rangel,2018-01-31,Rio de Janeiro,3400.0,3400.0,31,1,Jan,2018,Qua,Natali Rangel
HL2714,Tablet,1,Lara,Moreira,2018-05-07,Rio de Janeiro,1600.0,1600.0,7,5,Mai,2018,Seg,Lara Moreira
HL9962,Android,2,Julia,Figueiredo,2018-04-29,Rio de Janeiro,3400.0,6800.0,29,4,Abr,2018,Dom,Julia Figueiredo
HL1148,Câmera,4,Kim,Ferreira,2018-04-16,Rio de Janeiro,2100.0,8400.0,16,4,Abr,2018,Seg,Kim Ferreira
HL1918,iPhone,1,Alberto,Silveira,2018-01-29,Rio de Janeiro,5300.0,5300.0,29,1,Jan,2018,Seg,Alberto Silveira
HL1148,Câmera,5,Bernardo,Ribeiro,2018-12-29,Rio de Janeiro,2100.0,10500.0,29,12,Dez,2018,Sáb,Bernardo Ribeiro
HL1918,iPhone,4,Roberto,Nogueira,2018-12-03,Rio de Janeiro,5300.0,21200.0,3,12,Dez,2018,Seg,Roberto Nogueira
HL1918,iPhone,5,Gabrielle,Porto,2018-02-11,Rio de Janeiro,5300.0,26500.0,11,2,Fev,2018,Dom,Gabrielle Porto
HL4379,Televisão,4,Breno,Quinto,2018-08-02,Rio de Janeiro,2500.0,10000.0,2,8,Ago,2018,Qui,Breno Quinto
HL4379,Televisão,1,Lucas,Rodrigues,2018-10-13,Rio de Janeiro,2500.0,2500.0,13,10,Out,2018,Sáb,Lucas Rodrigues
HL8851,Notebook,5,Joana,Calmon,2018-06-26,Rio de Janeiro,3500.0,17500.0,26,6,Jun,2018,Ter,Joana Calmon
HL9962,Android,4,Camila,Sobral,2018-03-18,Rio de Janeiro,3400.0,13600.0,18,3,Mar,2018,Dom,Camila Sobral
HL8851,Notebook,5,Deysiane,Medronho,2018-09-22,Rio de Janeiro,3500.0,17500.0,22,9,Set,2018,Sáb,Deysiane Medronho
HL1918,iPhone,5,Lucas,Lacerda,2018-11-14,Rio de Janeiro,5300.0,26500.0,14,11,Nov,2018,Qua,Lucas Lacerda
HL1918,iPhone,3,Luiza,Farias,2018-08-19,Rio de Janeiro,5300.0,15900.0,19,8,Ago,2018,Dom,Luiza Farias
HL1918,iPhone,2,Michelle,Figueiredo,2018-06-21,Rio de Janeiro,5300.0,10600.0,21,6,Jun,2018,Qui,Michelle Figueiredo
HL4379,Televisão,3,Lucas,Costa,2018-02-16,Rio de Janeiro,2500.0,7500.0,16,2,Fev,2018,Sex,Lucas Costa
HL1148,Câmera,2,Raul,Silveira,2018-09-10,Rio de Janeiro,2100.0,4200.0,10,9,Set,2018,Seg,Raul Silveira
HL1148,Câmera,3,Rogério,Pereira,2018-06-13,Rio de Janeiro,2100.0,6300.0,13,6,Jun,2018,Qua,Rogério Pereira
HL1918,iPhone,1,Diego,Barros,2018-12-24,Rio de Janeiro,5300.0,5300.0,24,12,Dez,2018,Seg,Diego Barros
HL1148,Câmera,1,Gustavo,Accardo,2018-05-22,Rio de Janeiro,2100.0,2100.0,22,5,Mai,2018,Ter,Gustavo Accardo
HL2714,Tablet,3,Myllena,Carneiro,2018-09-25,Rio de Janeiro,1600.0,4800.0,25,9,Set,2018,Ter,Myllena Carneiro
HL1918,iPhone,1,Tiago,Pereira,2018-07-06,Rio de Janeiro,5300.0,5300.0,6,7,Jul,2018,Sex,Tiago Pereira
HL1918,iPhone,2,Livia,Codeceira,2018-11-20,Rio de Janeiro,5300.0,10600.0,20,11,Nov,2018,Ter,Livia Codeceira
HL2714,Tablet,1,Larissa,Jesus,2018-09-09,Rio de Janeiro,1600.0,1600.0,9,9,Set,2018,Dom,Larissa Jesus
HL1918,iPhone,4,Isabel,Lacerda,2018-06-01,Rio de Janeiro,5300.0,21200.0,1,6,Jun,2018,Sex,Isabel Lacerda
HL8851,Notebook,5,Danilo,Alves,2018-05-18,Rio de Janeiro,3500.0,17500.0,18,5,Mai,2018,Sex,Danilo Alves
HL4379,Televisão,4,Mariana,Miranda,2018-06-15,Rio de Janeiro,2500.0,10000.0,15,6,Jun,2018,Sex,Mariana Miranda
HL2714,Tablet,5,Caio,Silva,2018-04-30,Rio de Janeiro,1600.0,8000.0,30,4,Abr,2018,Seg,Caio Silva
HL1918,iPhone,5,Mariana,Rotava,2018-03-12,Rio de Janeiro,5300.0,26500.0,12,3,Mar,2018,Seg,Mariana Rotava
HL8851,Notebook,4,Hygor,Essaber,2018-05-19,Rio de Janeiro,3500.0,14000.0,19,5,Mai,2018,Sáb,Hygor Essaber
HL4379,Televisão,5,Luis,Villanova,2018-07-13,Rio de Janeiro,2500.0,12500.0,13,7,Jul,2018,Sex,Luis Villanova
HL1918,iPhone,5,Antônio,Oliveira,2018-09-20,Rio de Janeiro,5300.0,26500.0,20,9,Set,2018,Qui,Antônio Oliveira
HL1918,iPhone,1,Felipe,Paulo,2018-09-07,Rio de Janeiro,5300.0,5300.0,7,9,Set,2018,Sex,Felipe Paulo
HL9962,Android,3,João,Ribeiro,2018-10-24,Rio de Janeiro,3400.0,10200.0,24,10,Out,2018,Qua,João Ribeiro
HL1918,iPhone,3,Laís,Oliveira,2018-03-23,Rio de Janeiro,5300.0,15900.0,23,3,Mar,2018,Sex,Laís Oliveira
HL7348,SmartWatch,2,Daniel,Nauenberg,2018-01-13,Rio de Janeiro,1400.0,2800.0,13,1,Jan,2018,Sáb,Daniel Nauenberg
HL4379,Televisão,5,Hanna,Fonseca,2018-06-06,Rio de Janeiro,2500.0,12500.0,6,6,Jun,2018,Qua,Hanna Fonseca
HL9962,Android,5,João,Rodrigues,2018-04-15,Rio de Janeiro,3400.0,17000.0,15,4,Abr,2018,Dom,João Rodrigues
HL4379,Televisão,1,Gabriella,Lopes,2018-02-10,Rio de Janeiro,2500.0,2500.0,10,2,Fev,2018,Sáb,Gabriella Lopes
HL1918,iPhone,3,Eduardo,Ferreira,2018-02-03,Rio de Janeiro,5300.0,15900.0,3,2,Fev,2018,Sáb,Eduardo Ferreira
HL1918,iPhone,3,Arthur,Pereira,2018-04-15,Rio de Janeiro,5300.0,15900.0,15,4,Abr,2018,Dom,Arthur Pereira
HL4379,Televisão,4,Clarissa,Santos,2018-04-08,Rio de Janeiro,2500.0,10000.0,8,4,Abr,2018,Dom,Clarissa Santos
HL1918,iPhone,1,Priscila,Garcia,2018-12-16,Rio de Janeiro,5300.0,5300.0,16,12,Dez,2018,Dom,Priscila Garcia
HL9962,Android,1,Renan,Nascimento,2018-08-16,Rio de Janeiro,3400.0,3400.0,16,8,Ago,2018,Qui,Renan Nascimento
HL1918,iPhone,5,Pedro,Cardoso,2018-11-17,Rio de Janeiro,5300.0,26500.0,17,11,Nov,2018,Sáb,Pedro Cardoso
HL1918,iPhone,3,Adriane,Gomes,2018-05-14,Rio de Janeiro,5300.0,15900.0,14,5,Mai,2018,Seg,Adriane Gomes
